timestamp,latitude,longitude,id_indicator,sst_measurement_method,sea_surface_temp
2000-05-11 11:49:00 UTC,32.5,-79.1,3,,22.4
2000-02-28 08:49:00 UTC,32.5,-79.1,3,,21.2
2000-08-11 23:49:00 UTC,32.5,-79.1,3,,28.4
2000-01-03 11:49:00 UTC,32.5,-79.1,3,,21
2000-07-16 08:49:00 UTC,32.5,-79.1,3,,28.1
2000-10-29 23:49:00 UTC,32.5,-79.1,3,,24
2000-01-26 05:49:00 UTC,32.5,-79.1,3,,20.7
2000-12-24 17:49:00 UTC,32.5,-79.1,3,,19.6
2000-07-09 23:49:00 UTC,32.5,-79.1,3,,27.2
2000-09-09 11:49:00 UTC,32.5,-79.1,3,,27.1
2000-07-26 20:49:00 UTC,32.5,-79.1,3,,27.8
2000-09-20 20:49:00 UTC,32.5,-79.1,3,,27.7
1999-07-08 05:49:00 UTC,32.5,-79.1,3,,26.9
1999-08-17 05:49:00 UTC,32.5,-79.1,3,,29.2
2000-03-18 20:49:00 UTC,32.5,-79.1,3,,18.7
2000-06-01 08:49:00 UTC,32.5,-79.1,3,,23.9
2000-02-28 11:49:00 UTC,32.5,-79.1,3,,19.2
1921-06-28 15:00:00 UTC,32.4,-79.5,9,,27.2
1938-07-29 17:00:00 UTC,32.4,-79.4,,10,26.5
1882-03-16 21:00:00 UTC,32.5,-79.5,,10,16.3
1994-06-24 17:49:00 UTC,32.5,-79.1,3,,26.1
1996-08-18 11:49:00 UTC,32.5,-79.1,3,,27.7
1999-01-28 14:49:00 UTC,32.5,-79.1,3,,19.8
1993-10-27 08:49:00 UTC,32.5,-79.1,3,,24.5
1996-07-06 11:49:00 UTC,32.5,-79.1,3,,26.2
1995-12-28 05:49:00 UTC,32.5,-79.1,3,,18.8
1993-09-22 02:49:00 UTC,32.5,-79.1,3,,27.4
1992-10-15 03:13:00 UTC,32.5,-79.1,3,,26.1
1992-11-20 21:13:00 UTC,32.5,-79.1,3,,23.4
1995-11-16 08:49:00 UTC,32.5,-79.1,3,,22.7
1995-10-05 11:49:00 UTC,32.5,-79.1,3,,25.9
1995-12-29 02:49:00 UTC,32.5,-79.1,3,,18.8
1996-04-01 08:49:00 UTC,32.5,-79.1,3,,17.5
1992-09-02 21:13:00 UTC,32.5,-79.1,3,,27.6
1993-10-23 14:49:00 UTC,32.5,-79.1,3,,25.1
1993-08-26 08:49:00 UTC,32.5,-79.1,3,,29.2
1999-04-22 14:49:00 UTC,32.5,-79.1,3,,20.4
1992-06-22 03:13:00 UTC,32.5,-79.1,3,,26.6
1992-08-19 06:13:00 UTC,32.5,-79.1,3,,27.4
1992-07-19 03:00:00 UTC,32.5,-79.1,3,,28.5
1994-06-18 14:49:00 UTC,32.5,-79.1,3,,26.1
1992-07-29 03:00:00 UTC,32.5,-79.1,3,,28.4
1995-09-02 23:49:00 UTC,32.5,-79.1,3,,27.4
1993-10-13 17:49:00 UTC,32.5,-79.1,3,,25.1
1999-04-19 05:49:00 UTC,32.5,-79.1,3,,20.6
1998-12-01 02:49:00 UTC,32.5,-79.1,3,,23.7
1996-07-10 23:49:00 UTC,32.5,-79.1,3,,27.7
1995-09-19 17:49:00 UTC,32.5,-79.1,3,,26.6
1994-08-28 23:49:00 UTC,32.5,-79.1,3,,26.9
1999-02-28 05:49:00 UTC,32.5,-79.1,3,,20.6
1995-12-29 02:49:00 UTC,32.5,-79.1,3,,18.8
1992-07-23 18:13:00 UTC,32.5,-79.1,3,,28.5
1995-08-02 08:49:00 UTC,32.5,-79.1,3,,28.4
1992-08-11 00:13:00 UTC,32.5,-79.1,3,,28.1
1995-11-14 17:49:00 UTC,32.5,-79.1,3,,23.5
1994-07-18 05:49:00 UTC,32.5,-79.1,3,,28.4
1993-08-09 17:49:00 UTC,32.5,-79.1,3,,27.6
1999-02-28 23:49:00 UTC,32.5,-79.1,3,,20.7
1998-11-28 17:49:00 UTC,32.5,-79.1,3,,23.8
1995-09-16 17:49:00 UTC,32.5,-79.1,3,,27.7
1996-04-29 02:49:00 UTC,32.5,-79.1,3,,19.9
1999-03-06 11:49:00 UTC,32.5,-79.1,3,,18.8
1996-01-20 20:49:00 UTC,32.5,-79.1,3,,17.5
1994-07-16 05:49:00 UTC,32.5,-79.1,3,,27.7
1996-04-22 20:49:00 UTC,32.5,-79.1,3,,21.9
1999-04-02 14:49:00 UTC,32.5,-79.1,3,,19.4
1999-03-01 14:49:00 UTC,32.5,-79.1,3,,17.3
1996-05-19 11:49:00 UTC,32.5,-79.1,3,,22.2
1998-12-14 23:49:00 UTC,32.5,-79.1,3,,22.2
1994-08-13 05:49:00 UTC,32.5,-79.1,3,,26.6
1993-09-23 05:49:00 UTC,32.5,-79.1,3,,27.4
1996-06-07 08:49:00 UTC,32.5,-79.1,3,,25.3
1996-05-22 08:49:00 UTC,32.5,-79.1,3,,23.5
1996-05-06 17:49:00 UTC,32.5,-79.1,3,,20.4
1999-03-25 11:49:00 UTC,32.5,-79.1,3,,18.9
1996-08-19 11:49:00 UTC,32.5,-79.1,3,,27.6
1994-09-20 02:49:00 UTC,32.5,-79.1,3,,25.8
1999-02-28 11:49:00 UTC,32.5,-79.1,3,,20.7
1997-01-24 02:49:00 UTC,32.5,-79.1,3,,18
1994-11-27 14:49:00 UTC,32.5,-79.1,3,,22.3
1994-10-25 05:49:00 UTC,32.5,-79.1,3,,22.2
1996-03-10 23:49:00 UTC,32.5,-79.1,3,,16.4
1995-08-04 17:49:00 UTC,32.5,-79.1,3,,28.4
1993-10-05 14:49:00 UTC,32.5,-79.1,3,,26.1
1992-10-11 09:13:00 UTC,32.5,-79.1,3,,25
1993-07-26 17:49:00 UTC,32.5,-79.1,3,,29.2
1996-03-13 20:49:00 UTC,32.5,-79.1,3,,18
1994-09-21 02:49:00 UTC,32.5,-79.1,3,,25.8
1994-06-16 20:49:00 UTC,32.5,-79.1,3,,26.8
1995-08-16 20:49:00 UTC,32.5,-79.1,3,,28.5
1996-07-06 11:49:00 UTC,32.5,-79.1,3,,26.2
1996-06-02 11:49:00 UTC,32.5,-79.1,3,,24.5
1993-08-05 05:49:00 UTC,32.5,-79.1,3,,28.1
1994-08-06 08:49:00 UTC,32.5,-79.1,3,,27.7
1995-11-24 08:49:00 UTC,32.5,-79.1,3,,22.2
1996-08-26 08:49:00 UTC,32.5,-79.1,3,,27.4
1995-08-27 17:49:00 UTC,32.5,-79.1,3,,27.7
1994-11-23 08:49:00 UTC,32.5,-79.1,3,,21.5
1996-05-15 17:49:00 UTC,32.5,-79.1,3,,21.1
1994-08-11 23:49:00 UTC,32.5,-79.1,3,,27.4
1999-01-14 05:49:00 UTC,32.5,-79.1,3,,21.1
1992-07-25 09:13:00 UTC,32.5,-79.1,3,,28.2
1996-01-10 20:49:00 UTC,32.5,-79.1,3,,18.4
2000-03-10 04:00:00 UTC,32.5,-79.1,3,1,20.1
1993-02-28 00:13:00 UTC,32.5,-79.1,3,,18.8
1993-03-21 03:13:00 UTC,32.5,-79.1,3,,19.1
1993-04-29 00:13:00 UTC,32.5,-79.1,3,,18.3
1993-12-25 17:49:00 UTC,32.5,-79.1,3,,19.1
1993-01-07 03:13:00 UTC,32.5,-79.1,3,,22.6
1993-04-03 06:13:00 UTC,32.5,-79.1,3,,16.7
1993-01-29 03:13:00 UTC,32.5,-79.1,3,,20.6
1993-03-27 18:13:00 UTC,32.5,-79.1,3,,17.5
1993-03-10 00:13:00 UTC,32.5,-79.1,3,,18.3
1993-02-28 12:13:00 UTC,32.5,-79.1,3,,19.2
1993-03-26 09:13:00 UTC,32.5,-79.1,3,,18.3
1992-10-05 03:13:00 UTC,32.5,-79.1,3,,25.3
1993-01-26 00:13:00 UTC,32.5,-79.1,3,,20.3
1993-12-24 23:49:00 UTC,32.5,-79.1,3,,19.8
1993-04-20 21:13:00 UTC,32.5,-79.1,3,,18.8
1993-03-14 15:13:00 UTC,32.5,-79.1,3,,16.7
1993-03-21 21:13:00 UTC,32.5,-79.1,3,,19.1
1993-05-08 06:13:00 UTC,32.5,-79.1,3,,22.2
1993-05-06 06:13:00 UTC,32.5,-79.1,3,,19.1
1993-04-04 15:13:00 UTC,32.5,-79.1,3,,16
1992-12-05 12:13:00 UTC,32.5,-79.1,3,,21.9
1992-12-16 00:13:00 UTC,32.5,-79.1,3,,19.1
1985-04-12 14:58:00 UTC,32.35,-79.96,6,12,17.7
1998-04-24 18:57:00 UTC,32.7,-79.73,,12,20
1999-02-28 17:58:00 UTC,32.22,-80.13,6,12,16
1978-09-03 20:00:00 UTC,32.57,-79.5,7,11,27.7
1998-04-26 17:28:00 UTC,32.93,-79.29,,12,18.9
1999-02-28 02:58:00 UTC,32.52,-79.65,6,12,15.6
1972-03-28 18:00:00 UTC,33.4,-79.13,6,12,17
1971-05-01 00:12:00 UTC,32.17,-79.1,,11,19.8
2000-10-18 16:00:00 UTC,32.5,-79.1,3,1,24.6
2000-12-27 02:00:00 UTC,32.5,-79.1,3,1,20.3
2000-08-15 18:00:00 UTC,32.5,-79.1,3,1,28.3
2000-09-18 18:00:00 UTC,32.5,-79.1,3,1,27.4
1945-04-28 01:00:00 UTC,32.5,-79.5,,,25.6
2000-12-18 23:00:00 UTC,32.5,-79.1,3,1,21.3
2000-11-05 03:00:00 UTC,32.5,-79.1,3,1,24.6
2000-10-21 11:00:00 UTC,32.5,-79.1,3,1,25
2000-06-30 05:00:00 UTC,32.5,-79.1,3,1,26.9
1949-09-19 07:00:00 UTC,32.5,-79.5,,,27.8
2000-02-28 11:00:00 UTC,32.5,-79.1,3,1,18.3
2000-07-15 05:00:00 UTC,32.5,-79.1,3,1,27.9
2000-11-26 21:00:00 UTC,32.5,-79.1,3,1,20.7
1945-08-09 18:00:00 UTC,32.5,-79.5,,,28.9
2000-05-16 22:00:00 UTC,32.5,-79.1,3,1,22.9
2000-02-28 23:00:00 UTC,32.5,-79.1,3,1,18.6
2000-11-29 10:00:00 UTC,32.5,-79.1,3,1,22.4
2000-09-25 08:00:00 UTC,32.5,-79.1,3,1,27.3
2000-07-07 20:00:00 UTC,32.5,-79.1,3,1,27.3
2000-09-30 18:00:00 UTC,32.5,-79.1,3,1,25.7
2000-03-26 17:00:00 UTC,32.5,-79.1,3,1,21.9
2000-06-21 15:00:00 UTC,32.5,-79.1,3,1,27.3
1998-01-13 11:00:00 UTC,32.8,-79.9,1,3,13.7
2000-05-23 14:00:00 UTC,32.5,-79.1,3,1,23.3
2000-01-10 05:00:00 UTC,32.5,-79.1,3,1,22.8
2000-06-22 13:00:00 UTC,32.5,-79.1,3,1,27.2
2000-02-28 02:00:00 UTC,32.5,-79.1,3,1,18.3
2000-06-21 22:00:00 UTC,32.5,-79.1,3,1,27.7
1999-03-20 06:00:00 UTC,32.8,-79.9,1,3,14
2000-10-14 21:00:00 UTC,32.8,-79.9,1,3,22.2
2000-02-28 13:00:00 UTC,32.5,-79.1,3,1,18
2000-01-01 21:00:00 UTC,32.5,-79.1,3,1,20.5
1926-03-17 09:00:00 UTC,32.5,-79.5,10,0,10.8
2000-12-25 21:00:00 UTC,32.5,-79.1,3,1,20.2
2000-04-03 06:00:00 UTC,32.5,-79.1,3,1,19.6
2000-01-02 02:00:00 UTC,32.5,-79.1,3,1,20.5
2000-08-28 18:00:00 UTC,32.5,-79.1,3,1,29.2
2000-09-21 01:00:00 UTC,32.5,-79.1,3,1,27.3
2000-06-22 01:00:00 UTC,32.5,-79.1,3,1,27.5
2000-05-01 11:49:00 UTC,32.5,-79.1,3,1,20.3
2000-04-16 04:00:00 UTC,32.5,-79.1,3,1,20.7
2000-08-12 10:00:00 UTC,32.5,-79.1,3,1,28.1
1940-03-19 01:00:00 UTC,32.5,-80.5,,,14.4
2000-11-14 05:00:00 UTC,32.5,-79.1,3,1,24.6
2000-08-04 10:00:00 UTC,32.5,-79.1,3,1,27.8
1923-07-05 12:00:00 UTC,32.07,-79.53,10,,25.6
2000-02-28 09:00:00 UTC,32.5,-79.1,3,1,21.2
2000-07-13 19:00:00 UTC,32.5,-79.1,3,1,28.7
2000-03-25 14:00:00 UTC,32.5,-79.1,3,1,20.8
2000-01-19 01:00:00 UTC,32.5,-79.1,3,1,20.4
2000-04-23 03:00:00 UTC,32.5,-79.1,3,1,20.2
2000-11-27 22:00:00 UTC,32.5,-79.1,3,1,22.2
1966-05-05 01:36:00 UTC,32.14,-79.31,6,11,21.7
1952-01-04 15:13:00 UTC,32.74,-79.84,6,11,12.9
1965-09-29 02:24:00 UTC,32.37,-79.08,6,11,26.3
1951-12-18 15:37:00 UTC,32.73,-79.83,6,11,11.4
1972-07-11 21:04:00 UTC,32.35,-79.03,6,11,25.9
1951-12-18 13:15:00 UTC,32.78,-79.92,6,11,11.5
1951-05-02 15:51:00 UTC,32.74,-79.67,6,11,22.3
1967-05-13 15:45:00 UTC,32.3,-79.38,6,11,21.1
1974-09-01 10:36:00 UTC,32.93,-79.34,6,11,27.7
1995-05-15 05:49:00 UTC,32.5,-79.1,3,,22.9
1995-01-16 05:49:00 UTC,32.5,-79.1,3,,21.1
1995-02-28 05:49:00 UTC,32.5,-79.1,3,,16
1995-03-23 23:49:00 UTC,32.5,-79.1,3,,20.4
1995-07-05 08:49:00 UTC,32.5,-79.1,3,,27.4
1994-02-28 08:49:00 UTC,32.5,-79.1,3,,14.1
2000-11-09 05:49:00 UTC,32.5,-79.1,3,,24.7
1995-01-03 17:49:00 UTC,32.5,-79.1,3,,21.5
1995-05-25 14:49:00 UTC,32.5,-79.1,3,,24.4
1994-12-21 08:49:00 UTC,32.5,-79.1,3,,22.2
1995-02-28 08:49:00 UTC,32.5,-79.1,3,,16.7
1994-01-15 20:49:00 UTC,32.5,-79.1,3,,13
1995-01-22 20:49:00 UTC,32.5,-79.1,3,,19.5
1995-05-25 20:49:00 UTC,32.5,-79.1,3,,25.3
1992-11-09 18:13:00 UTC,32.5,-79.1,3,,24.2
1995-03-14 14:49:00 UTC,32.5,-79.1,3,,17.3
1995-05-15 17:49:00 UTC,32.5,-79.1,3,,23.7
1995-05-13 02:49:00 UTC,32.5,-79.1,3,,22.7
1994-01-24 20:49:00 UTC,32.5,-79.1,3,,11.8
1959-01-12 00:00:00 UTC,32.6,-79.2,10,,17.2
1952-12-05 18:00:00 UTC,32.5,-79.8,10,,16.7
1973-06-16 18:00:00 UTC,32.1,-80.4,2,,27
1975-10-04 00:00:00 UTC,32.4,-79.1,1,,27
1987-01-12 06:00:00 UTC,32.2,-79.6,1,,17.2
1992-02-28 18:00:00 UTC,32.3,-79.2,1,,21.1
1985-01-12 00:00:00 UTC,32.7,-79.7,1,,15.6
1985-11-17 06:00:00 UTC,32.1,-79.8,1,,23.9
1986-03-21 12:00:00 UTC,32.1,-79.7,1,,16.7
1980-12-05 18:00:00 UTC,32.2,-79.5,2,9,22.2
1984-01-10 00:00:00 UTC,32.7,-79.4,1,,12.8
1994-05-03 18:00:00 UTC,32.3,-79.2,1,,26.1
1976-01-20 00:00:00 UTC,32.1,-79.7,1,,17.8
1983-08-17 00:00:00 UTC,32.1,-79.1,1,,26.6
1986-03-13 06:00:00 UTC,32.6,-79.3,1,,14.2
1985-02-28 18:00:00 UTC,32.6,-79.5,1,,8.9
1986-09-10 12:00:00 UTC,32.3,-79.3,1,,29.4
1990-01-25 12:00:00 UTC,32.2,-79.4,1,,22.2
1991-11-20 18:00:00 UTC,32.8,-79.2,1,,17.5
1996-04-04 12:00:00 UTC,32.6,-79.6,1,1,16.1
1993-07-28 18:00:00 UTC,32.3,-79.2,1,,30
1996-06-08 21:00:00 UTC,32.8,-79.9,1,1,26.2
1995-11-23 07:00:00 UTC,32.7,-79.2,1,1,18.5
1996-02-28 08:00:00 UTC,32.2,-79.7,1,,16.7
1999-04-13 11:00:00 UTC,32.8,-79.9,1,3,19.8
1997-05-14 00:00:00 UTC,32.9,-79.9,1,7,21.6
1995-03-14 16:00:00 UTC,32.8,-79.9,1,1,14.2
2000-07-29 09:00:00 UTC,32.8,-79.1,1,3,28.1
1995-05-27 23:00:00 UTC,32.7,-79.7,1,1,25.2
1999-09-18 15:00:00 UTC,32.7,-79.8,1,3,23.7
1998-07-10 14:00:00 UTC,32.3,-79.6,1,3,27.5
2000-02-28 09:00:00 UTC,32.8,-79.9,1,4,7.9
1998-10-02 19:00:00 UTC,32.8,-79.9,1,3,26.2
1991-05-10 00:00:00 UTC,32.9,-79.2,1,1,23.1
1993-08-28 12:00:00 UTC,32.4,-79.5,1,,28.4
1937-03-20 13:00:00 UTC,32.5,-79.5,10,10,19
1924-04-09 13:00:00 UTC,32.33,-79.37,10,,17.8
1931-01-12 12:00:00 UTC,32.72,-79.88,10,,12.8
1928-08-06 12:00:00 UTC,32.5,-79.73,10,,27.2
1923-08-07 12:00:00 UTC,32.42,-79.13,10,,26.7
1925-09-15 12:00:00 UTC,33.5,-79.92,10,,28.9
1927-10-25 12:00:00 UTC,32.2,-79.57,10,,23.9
1960-08-04 00:00:00 UTC,32.3,-80.8,,,28
1976-07-13 06:00:00 UTC,32.1,-79.5,,,30
1968-01-13 06:00:00 UTC,32.2,-79.3,9,0,22.2
1997-01-27 18:00:00 UTC,32.1,-79.1,1,7,21.9
1977-04-21 00:00:00 UTC,32.4,-79.1,1,,25.6
1992-11-07 06:00:00 UTC,32.3,-79.3,1,1,24
1994-08-03 12:00:00 UTC,32.6,-79.9,1,0,28.2
1977-09-23 18:00:00 UTC,32.1,-79.6,1,,26.1
1979-04-18 00:00:00 UTC,32.7,-79.5,1,,22
1976-02-28 18:00:00 UTC,32.3,-79.5,1,,16.7
1977-07-29 18:00:00 UTC,32.3,-79.4,1,,29
1975-02-28 06:00:00 UTC,32.8,-79.2,1,9,16
1974-06-18 00:00:00 UTC,32.1,-79.1,1,,21.1
1992-01-16 00:00:00 UTC,32.1,-79.1,1,,22.2
1972-04-19 18:00:00 UTC,32.1,-79.8,0,,17.8
1950-07-25 00:00:00 UTC,32.1,-79.6,10,,28.9
1962-12-19 06:00:00 UTC,32.1,-79.6,10,,18.9
1959-02-28 12:00:00 UTC,32.2,-79.7,,,20
1960-07-03 18:00:00 UTC,32.2,-79.1,10,,26.7
1958-10-07 06:00:00 UTC,32.1,-79.6,10,,28.9
1964-02-28 12:00:00 UTC,32.2,-79.2,9,,17.8
2000-02-28 12:00:00 UTC,32.2,-79.7,1,1,14.7
1972-05-13 12:00:00 UTC,32.1,-79.4,0,,24.4
1993-10-27 21:00:00 UTC,32.5,-79.9,1,0,21.2
1959-06-07 06:00:00 UTC,32.3,-79.3,10,,24.4
1959-01-21 00:00:00 UTC,32.2,-80,10,,13.9
1982-11-08 18:00:00 UTC,32.5,-79.2,1,,19.4
1966-10-12 06:00:00 UTC,32.8,-79.9,9,,21.7
1965-04-05 12:00:00 UTC,32.5,-79.7,9,,21.7
1965-11-23 18:00:00 UTC,32.4,-79.8,9,,17.2
1965-12-05 12:00:00 UTC,32.2,-79.5,9,,17.2
1967-03-08 18:00:00 UTC,32.4,-79.4,9,,18.9
1965-04-28 12:00:00 UTC,32.5,-79.4,9,,17.2
1974-05-07 12:00:00 UTC,32.5,-79.5,1,,21.1
1975-03-27 12:00:00 UTC,32.6,-79.6,2,,20.6
1975-08-22 18:00:00 UTC,32.5,-79.3,1,,26.7
1996-05-10 06:00:00 UTC,32.1,-80.2,1,1,22.2
1996-04-06 06:00:00 UTC,32.7,-79.6,1,1,13.9
1992-05-30 06:00:00 UTC,32.2,-79.8,1,,25.6
1952-01-07 18:00:00 UTC,32.6,-79.2,10,,20.6
1956-01-10 06:00:00 UTC,32.3,-79.2,10,,21.1
1965-03-02 06:00:00 UTC,32.9,-79.9,9,,19.4
1984-09-13 09:00:00 UTC,32.6,-79.6,1,,26.1
1933-08-19 09:00:00 UTC,32.5,-79.5,10,10,27.5
1935-05-19 09:00:00 UTC,32.5,-79.5,,10,23
1924-10-27 17:00:00 UTC,32.5,-79.5,,10,24.3
1922-08-10 11:00:00 UTC,32.7,-79.1,9,,25
2000-11-15 05:49:00 UTC,32.5,-79.1,3,,24
2000-02-28 14:49:00 UTC,32.5,-79.1,3,,17.7
2000-05-03 14:49:00 UTC,32.5,-79.1,3,,20.6
2000-01-15 11:49:00 UTC,32.5,-79.1,3,,19.1
2000-10-17 05:49:00 UTC,32.5,-79.1,3,,24.8
1999-09-01 05:49:00 UTC,32.5,-79.1,3,,26.3
2000-04-28 02:49:00 UTC,32.5,-79.1,3,,20.4
2000-05-16 11:49:00 UTC,32.5,-79.1,3,,22.8
1999-06-17 05:49:00 UTC,32.5,-79.1,3,,26.2
2000-10-24 08:49:00 UTC,32.5,-79.1,3,,25
1999-09-02 23:49:00 UTC,32.5,-79.1,3,,26.6
2000-05-29 05:49:00 UTC,32.5,-79.1,3,,25
2000-07-25 05:49:00 UTC,32.5,-79.1,3,,27.7
2000-09-08 17:49:00 UTC,32.5,-79.1,3,,27.2
2000-08-21 02:49:00 UTC,32.5,-79.1,3,,27.7
2000-01-03 23:49:00 UTC,32.5,-79.1,3,,21.3
2000-11-26 11:49:00 UTC,32.5,-79.1,3,,21.7
2000-12-13 17:49:00 UTC,32.5,-79.1,3,,20.8
2000-03-22 23:49:00 UTC,32.5,-79.1,3,,21.9
2000-12-13 17:49:00 UTC,32.5,-79.1,3,,20.8
2000-01-19 20:49:00 UTC,32.5,-79.1,3,,19.2
1999-08-10 08:49:00 UTC,32.5,-79.1,3,,29.1
1999-12-13 08:49:00 UTC,32.5,-79.1,3,,22.2
2000-06-28 11:49:00 UTC,32.5,-79.1,3,,26.9
2000-08-31 08:49:00 UTC,32.5,-79.1,3,,28.1
1999-11-27 23:49:00 UTC,32.5,-79.1,3,,22.8
1999-09-10 14:49:00 UTC,32.5,-79.1,3,,27
2000-11-16 17:49:00 UTC,32.5,-79.1,3,,25.1
2000-09-17 05:49:00 UTC,32.5,-79.1,3,,27.1
2000-02-28 05:49:00 UTC,32.5,-79.1,3,,18.9
2000-10-03 08:49:00 UTC,32.5,-79.1,3,,25.1
2000-11-14 02:49:00 UTC,32.5,-79.1,3,,24.6
2000-05-23 23:49:00 UTC,32.5,-79.1,3,,23.7
1999-09-15 05:49:00 UTC,32.5,-79.1,3,,27.2
2000-02-28 08:49:00 UTC,32.5,-79.1,3,,18
2000-10-22 02:49:00 UTC,32.5,-79.1,3,,25.9
1999-07-22 05:49:00 UTC,32.5,-79.1,3,,28.7
1999-11-24 08:49:00 UTC,32.5,-79.1,3,,23.4
2000-08-27 02:49:00 UTC,32.5,-79.1,3,,28.7
1999-07-16 17:49:00 UTC,32.5,-79.1,3,,27.9
2000-07-07 14:49:00 UTC,32.5,-79.1,3,,27
2000-07-31 05:49:00 UTC,32.5,-79.1,3,,28
2000-07-23 08:49:00 UTC,32.5,-79.1,3,,28.5
1999-08-01 17:49:00 UTC,32.5,-79.1,3,,30.3
1999-06-25 02:49:00 UTC,32.5,-79.1,3,,25.9
1999-09-05 17:49:00 UTC,32.5,-79.1,3,,26.7
1915-07-29 01:00:00 UTC,32.5,-79.5,,10,27.4
1882-03-16 17:00:00 UTC,32.5,-79.5,,10,18.3
1992-11-21 03:13:00 UTC,32.5,-79.1,3,,22.2
1992-08-07 12:13:00 UTC,32.5,-79.1,3,,28.4
1994-06-29 23:49:00 UTC,32.5,-79.1,3,,25.8
1996-06-19 05:49:00 UTC,32.5,-79.1,3,,25.8
1992-10-26 03:13:00 UTC,32.5,-79.1,3,,24.3
1993-10-29 02:49:00 UTC,32.5,-79.1,3,,24.3
1992-06-28 21:00:00 UTC,32.5,-79.1,3,,27.4
1996-02-28 14:49:00 UTC,32.5,-79.1,3,,16.5
1996-02-28 17:49:00 UTC,32.5,-79.1,3,,16.5
1996-05-05 08:49:00 UTC,32.5,-79.1,3,,19.9
1994-11-22 02:49:00 UTC,32.5,-79.1,3,,23.5
1998-12-17 08:49:00 UTC,32.5,-79.1,3,,21.2
1997-01-20 20:49:00 UTC,32.5,-79.1,3,,18
1994-10-07 20:49:00 UTC,32.5,-79.1,3,,24.6
1993-11-29 11:49:00 UTC,32.5,-79.1,3,,22.2
1993-09-22 23:49:00 UTC,32.5,-79.1,3,,27.6
1996-04-03 05:49:00 UTC,32.5,-79.1,3,,16.5
1994-09-30 05:49:00 UTC,32.5,-79.1,3,,25.4
1994-12-08 23:49:00 UTC,32.5,-79.1,3,,22.2
1998-11-24 14:49:00 UTC,32.5,-79.1,3,,23.5
1992-08-25 03:13:00 UTC,32.5,-79.1,3,,27.3
1992-09-20 21:13:00 UTC,32.5,-79.1,3,,26.8
1997-01-11 08:49:00 UTC,32.5,-79.1,3,,19.1
1992-10-01 18:13:00 UTC,32.5,-79.1,3,,25.4
1994-09-06 05:49:00 UTC,32.5,-79.1,3,,25.1
1992-08-07 00:13:00 UTC,32.5,-79.1,3,,29.2
1992-07-12 00:13:00 UTC,32.5,-79.1,3,,28.9
1995-08-03 23:49:00 UTC,32.5,-79.1,3,,28.1
1993-10-05 17:49:00 UTC,32.5,-79.1,3,,26.6
1993-12-09 23:49:00 UTC,32.5,-79.1,3,,22.2
1998-11-30 20:49:00 UTC,32.5,-79.1,3,,23.7
1996-07-19 23:49:00 UTC,32.5,-79.1,3,,27.7
1993-09-21 08:49:00 UTC,32.5,-79.1,3,,27.4
1995-09-09 02:49:00 UTC,32.5,-79.1,3,,26.9
1994-11-22 17:49:00 UTC,32.5,-79.1,3,,23
1995-09-30 05:49:00 UTC,32.5,-79.1,3,,26.6
1995-12-19 11:49:00 UTC,32.5,-79.1,3,,22.3
1994-12-08 23:49:00 UTC,32.5,-79.1,3,,22.2
1995-11-20 23:49:00 UTC,32.5,-79.1,3,,23
1996-06-21 14:49:00 UTC,32.5,-79.1,3,,26.1
1992-07-25 18:00:00 UTC,32.5,-79.1,3,,28.4
1994-12-09 14:49:00 UTC,32.5,-79.1,3,,22.9
1992-09-01 09:13:00 UTC,32.5,-79.1,3,,27.3
1999-01-28 11:49:00 UTC,32.5,-79.1,3,,19.9
1996-05-06 08:49:00 UTC,32.5,-79.1,3,,20.3
1993-11-10 05:49:00 UTC,32.5,-79.1,3,,24.2
1992-07-11 03:13:00 UTC,32.5,-79.1,3,,28.4
1997-01-27 23:49:00 UTC,32.5,-79.1,3,,19.6
1995-09-29 17:49:00 UTC,32.5,-79.1,3,,26.6
1993-09-13 05:49:00 UTC,32.5,-79.1,3,,27.6
1999-04-02 11:49:00 UTC,32.5,-79.1,3,,19.1
1994-10-25 11:49:00 UTC,32.5,-79.1,3,,21.4
1996-05-30 08:49:00 UTC,32.5,-79.1,3,,25.3
1992-11-29 03:13:00 UTC,32.5,-79.1,3,,22.9
1993-11-11 02:49:00 UTC,32.5,-79.1,3,,23.5
1996-04-16 11:49:00 UTC,32.5,-79.1,3,,16.7
1993-09-15 14:49:00 UTC,32.5,-79.1,3,,27.7
1995-09-16 14:49:00 UTC,32.5,-79.1,3,,26.8
1994-07-01 20:49:00 UTC,32.5,-79.1,3,,26.6
1994-09-08 08:49:00 UTC,32.5,-79.1,3,,25.8
1996-08-20 11:49:00 UTC,32.5,-79.1,3,,27.3
1993-10-30 02:49:00 UTC,32.5,-79.1,3,,24.3
1994-11-11 11:49:00 UTC,32.5,-79.1,3,,24.2
2000-02-28 20:49:00 UTC,32.5,-79.1,3,,20.5
1992-06-22 06:13:00 UTC,32.5,-79.1,3,,25.9
1994-11-18 08:49:00 UTC,32.5,-79.1,3,,22
1999-01-09 08:49:00 UTC,32.5,-79.1,3,,20.6
1993-10-25 11:49:00 UTC,32.5,-79.1,3,,24.6
1998-12-06 05:49:00 UTC,32.5,-79.1,3,,23.1
1996-02-28 17:49:00 UTC,32.5,-79.1,3,,17.6
1996-06-01 02:49:00 UTC,32.5,-79.1,3,,24.5
1992-10-13 12:13:00 UTC,32.5,-79.1,3,,24.6
